0.02947845804988662,5641,1.4212648022171832,11.86360964144412,
3.4722222222222224E-4,5758,0.9996527777777777,15.459624833740275,
0.001736111111111111,1150,0.9982638888888888,15.459624833740177,
8.685079034219212E-4,5755,0.9996525968386313,15.451162021561633,
3.4722222222222224E-4,5758,0.9996527777777777,15.459624833740472,
6.64599025254763E-4,5756,1.2751439964554718,11.962963920721062,
3.4722222222222224E-4,5758,0.9996527777777777,15.459624833740484,
3.4722222222222224E-4,5758,0.9996527777777777,15.459624833740481,
0.001043115438108484,5750,0.9996522948539638,15.44797412485281,
5.209237714881056E-4,5757,0.9996527174856746,15.456928938151853,
0.05042918454935622,2908,1.040057224606581,14.655736712098594,
3.4722222222222224E-4,5758,0.9996527777777777,15.459624833740277,
0.05277777777777778,4840,1.0341880341880343,14.794714845239458,
0.005720823798627002,5712,6.535469107551488,9.065247086612564,
3.4722222222222224E-4,5758,0.9996527777777777,15.459624833740227,
0.020815264527320035,1139,0.9878577623590633,15.071385533549474,
0.007228915662650603,5739,3.457228915662651,6.840271301361229,
0.043478260869565216,1441,2.237577639751553,9.961075143876501,
3.4722222222222224E-4,5758,0.9996527777777777,15.459624833740317,
3.4722222222222224E-4,5758,0.9996527777777777,15.459624833740463,
0.03943217665615142,5116,8.069400630914826,5.949876258667712,
0.003472222222222222,574,0.9965277777777778,15.459624833740412,
3.4722222222222224E-4,5758,0.9996527777777777,15.459624833740152,
0.0408781226343679,5596,4.236184708554125,12.004316895681571,
3.4722222222222224E-4,5758,0.9996527777777777,15.459624833740165,
0.06297872340425532,2568,2.185531914893617,10.265844982021736,
0.05479907007638658,4577,1.5200929923613418,12.125906414188425,
8.754650908295032E-4,5754,1.2593565331582404,12.108036893001731,
0.0015644011819920041,5751,0.9996523552928906,15.440743707477512,
0.01620859760394644,5702,2.0091613812544047,9.672116452040298,
0.0020869565217391303,5748,0.9996521739130435,15.433503127205446,
0.0078125,3801,9.8984375,12.225866616283433,
0.07659574468085106,3183,13.54468085106383,3.8226546722882664,
0.04133333333333333,4480,5.973333333333334,6.921801868416568,
0.0018298261665141812,5736,1.7493138151875571,10.503711520877943,
0.005764192139737992,5723,0.999650655021834,15.40115047143437,
0.005208333333333333,382,0.9947916666666666,15.459624833740161,
0.003472222222222222,574,0.9965277777777778,15.459624833740374,
6.610841780520053E-4,5757,1.268620537681798,11.998208849542905,
0.03702744691869498,5494,1.422578974624547,11.434121991352837,
0.03882053457785321,5215,1.1062791684344506,14.19208924023162,
0.0717230008244023,5466,4.506183017312448,6.961180978609729,
0.04140969162995595,4658,2.0519823788546256,9.392851833967777,
0.005220883534136547,5092,2.044979919678715,10.602736791214909,
3.4722222222222224E-4,5758,0.9996527777777777,15.459624833740289,
0.0020869565217391303,5748,0.9996521739130435,15.433948174727513,
0.050518134715025906,2394,1.5505181347150259,14.160132480086013,
