0.028737080917569952,5644,1.4227375850768842
3.4722222222222224E-4,5758,0.9996527777777777
0.001736111111111111,1150,0.9982638888888888
8.685079034219212E-4,5755,0.9996525968386313
3.4722222222222224E-4,5758,0.9996527777777777
6.64599025254763E-4,5756,1.2751439964554718
3.4722222222222224E-4,5758,0.9996527777777777
3.4722222222222224E-4,5758,0.9996527777777777
0.001043115438108484,5750,0.9996522948539638
5.209237714881056E-4,5757,0.9996527174856746
0.042360608254887765,2835,1.0264301230992035
3.4722222222222224E-4,5758,0.9996527777777777
0.05277777777777778,4840,1.0341880341880343
0.005720823798627002,5715,6.538901601830664
3.4722222222222224E-4,5758,0.9996527777777777
0.01737619461337967,1141,0.9913119026933102
0.007246376811594203,5739,3.4655797101449277
0.04361370716510903,1434,2.2336448598130842
3.4722222222222224E-4,5758,0.9996527777777777
3.4722222222222224E-4,5758,0.9996527777777777
0.03943217665615142,5116,8.069400630914826
0.003472222222222222,574,0.9965277777777778
3.4722222222222224E-4,5758,0.9996527777777777
0.0408781226343679,5599,4.238455715367146
3.4722222222222224E-4,5758,0.9996527777777777
0.0627177700348432,2565,2.234320557491289
0.05399169358560221,4432,2.0452238117212738
8.754650908295032E-4,5754,1.2593565331582404
0.0015644011819920041,5751,0.9996523552928906
0.016288951841359773,5702,2.0191218130311617
0.0020869565217391303,5748,0.9996521739130435
0.0078125,3801,9.8984375
0.0892018779342723,3065,14.389671361502348
0.05146036161335188,4131,5.7454798331015295
0.0018552875695732839,5736,1.7736549165120594
0.006115673597763411,5721,0.9996505329372707
0.005208333333333333,382,0.9947916666666666
0.003472222222222222,574,0.9965277777777778
6.610841780520053E-4,5757,1.268620537681798
0.03412152050284346,5525,1.6536964980544746
0.03934987168520103,5187,1.1092814371257484
0.07618213660245184,5482,4.800350262697023
0.04140969162995595,4658,2.0519823788546256
0.005220883534136547,5092,2.044979919678715
3.4722222222222224E-4,5758,0.9996527777777777
0.0020869565217391303,5748,0.9996521739130435
0.050518134715025906,2394,1.5505181347150259
3.4722222222222224E-4,5758,0.9996527777777777
0.001389854065323141,5750,1.9979152189020153
0.0390625,537,1.3984375
0.0052173913043478265,573,0.9965217391304347
3.4722222222222224E-4,5758,0.9996527777777777
0.05840124175397749,5330,1.0341482343810633
0.07123287671232877,2629,7.2027397260273975
0.05243722304283604,5476,1.0110782865583456
0.020462633451957295,5575,1.239991103202847
0.0017583521728208992,5748,1.4438583270535041
0.06395061728395061,4601,1.1360493827160494
0.034482758620689655,5319,3.396551724137931
0.048478015783540024,3260,3.6753100338218716
0.03009259259259259,4278,9.902777777777779
0.049685251798561154,5022,1.129046762589928
0.025548179440756387,5606,1.127740897203782
0.0014634146341463415,5745,2.8024390243902437
0.043225806451612905,5523,3.5632258064516127
0.0423905489923558,1447,1.0055594162612926
0.06057692307692308,5624,5.407692307692308
3.4722222222222224E-4,5758,0.9996527777777777
8.695652173913044E-4,5748,0.9996521739130435
0.0060901339829476245,4948,6.026796589524969
0.017980636237897647,3141,4.344398340248962
3.4722222222222224E-4,5758,0.9996527777777777
0.0018656716417910447,5746,1.0720149253731344
0.001736111111111111,1150,0.9982638888888888
5.212858384013901E-4,5753,0.9996524761077324
0.02696078431372549,3711,4.547794117647059
0.05235042735042735,3444,3.6794871794871793
0.07155025553662692,3469,5.909710391822828
0.06808510638297872,4031,17.153191489361703
0.05486284289276808,5410,4.497090606816292
3.4722222222222224E-4,5758,0.9996527777777777
0.02416452442159383,5586,1.4359897172236504
9.896091044037606E-4,4679,1.157595249876299
0.032388663967611336,5695,23.05668016194332
0.0026064291920069507,1149,0.998262380538662
0.05329153605015674,1889,2.9608150470219434
0.004878048780487805,5730,2.3292682926829267
3.4722222222222224E-4,5758,0.9996527777777777
0.06701030927835051,3551,18.304123711340207
0.05551272166538165,5097,3.9298380878951424
3.4722222222222224E-4,5758,0.9996527777777777
0.009930838801205887,5637,0.9996453271856712
0.04723177979355646,4364,1.3650297153581483
0.007792207792207792,5346,13.885714285714286
0.07838479809976247,687,1.631828978622328
0.001736111111111111,1150,0.9982638888888888
8.508827908955541E-4,5756,1.2244203360987025
0.04441541476159373,5481,1.1933376877857609
3.4722222222222224E-4,5758,0.9996527777777777
0.017942583732057416,5614,6.715311004784689
3.4722222222222224E-4,5758,0.9996527777777777
0.061764705882352944,1925,5.661764705882353
0.007954545454545454,5661,6.432954545454545
1.0,587,83.85714285714286
5.209237714881056E-4,5757,0.9996527174856746
0.10843373493975904,5134,20.61847389558233
3.4722222222222224E-4,5758,0.9996527777777777
0.001053001053001053,5696,0.9996489996489997
