90, 52.202648741055576, 455, 831, 26, 1921, 0, 1669703549961, 1669703552978, [100, 8, 23], [-1], 9.845840954555936
100, 40.94519298497255, 551, 1246, 25, 2260, 0, 1669703646667, 1669703650342, [90, 8, 24], [1], 5.934085939851094
90, 36.860386021520135, 448, 856, 19, 4484, 0, 1669703741292, 1669703758455, [100, 9, 24], [-1], 6.960042677779481
90, 52.748712539233736, 442, 805, 21, 1824, 5, 1669703839667, 1669703842383, [90, 8, 24], [0], 10.25042995321293
90, 40.44460696833895, 430, 866, 14, 2638, 0, 1669703913027, 1669703919512, [90, 9, 24], [0], 7.819916273847438
100, 45.009428872836565, 437, 922, 16, 2204, 9, 1669704003594, 1669704007355, [90, 8, 23], [1], 8.428731998658533
90, 35.31684225534947, 719, 970, 58, 2917, 0, 1669704101490, 1669704108522, [100, 9, 23], [-1], 4.591373148121355
80, 49.52477073947192, 494, 881, 19, 2131, 0, 1669704195054, 1669704198423, [90, 8, 23], [-1], 8.667268242819725
80, 43.15715106846117, 562, 1135, 23, 2111, 0, 1669704265082, 1669704269075, [80, 8, 23], [0], 6.378532525637182
80, 64.65544815304656, 325, 643, 12, 1626, 0, 1669704347092, 1669704351322, [80, 7, 23], [0], 16.63804635950761
80, 49.47001428204025, 446, 739, 19, 5055, 1, 1669704430084, 1669704451734, [80, 8, 23], [0], 9.803807824423355
90, 47.987901527555, 466, 1077, 22, 2069, 0, 1669704529703, 1669704533343, [80, 8, 24], [1], 8.15843276565029
90, 45.46609528858048, 437, 857, 19, 2243, 0, 1669704597443, 1669704619298, [90, 9, 24], [0], 8.726697752126771
100, 69.78220547166173, 421, 808, 12, 1417, 0, 1669704709617, 1669704711298, [90, 7, 23], [1], 14.001245078583812
90, 61.873097248547744, 487, 865, 14, 1696, 0, 1669704784499, 1669704786598, [100, 8, 23], [-1], 10.997706585237777
80, 85.56468704894162, 338, 581, 22, 1078, 0, 1669704860029, 1669704861784, [90, 9, 23], [-1], 22.1326143427164
80, 88.74954747335656, 251, 484, 11, 1177, 0, 1669704924050, 1669704925722, [80, 10, 24], [0], 29.82175654346658
90, 36.07040271433472, 541, 756, 30, 5825, 0, 1669705037377, 1669705039671, [80, 8, 24], [1], 6.176438820947726
100, 45.45880804098498, 448, 1074, 30, 2090, 0, 1669705132321, 1669705136248, [90, 9, 24], [1], 7.93070621789689
110, 58.297435117995725, 456, 833, 29, 1638, 0, 1669705225760, 1669705228455, [100, 8, 24], [1], 10.970537282272435
100, 53.045132842753084, 368, 580, 11, 4910, 0, 1669705336719, 1669705338924, [110, 8, 24], [-1], 12.92522730086576
90, 112.69188165456526, 173, 290, 10, 712, 0, 1669705410492, 1669705412197, [100, 8, 23], [-1], 57.37875847992121
100, 44.70130905341621, 537, 1021, 22, 2123, 0, 1669705505495, 1669705508823, [90, 9, 24], [1], 7.0529045524481235
90, 29.62809626378843, 448, 826, 21, 5813, 4, 1669705620991, 1669705622999, [100, 8, 23], [-1], 5.65853633762193
90, 85.16631423380036, 341, 661, 25, 1101, 0, 1669705688508, 1669705690072, [90, 7, 23], [0], 21.028719563901323
100, 43.59219262406792, 452, 808, 21, 2172, 0, 1669705767759, 1669705771747, [90, 8, 23], [1], 8.331841097872308
90, 69.43964415661446, 370, 755, 18, 1415, 0, 1669705847120, 1669705849686, [100, 9, 24], [-1], 15.534596008191153
100, 61.04998103734583, 379, 761, 15, 1423, 0, 1669705924242, 1669705926448, [90, 9, 24], [1], 13.405792937493596
90, 41.06289943098303, 548, 782, 30, 5383, 8, 1669706036981, 1669706038887, [100, 9, 24], [-1], 6.9036481894726
80, 83.45996446570594, 227, 391, 22, 1024, 1, 1669706131856, 1669706133876, [90, 9, 23], [-1], 32.12469763883985
90, 51.95078507657445, 444, 835, 20, 2510, 0, 1669706229366, 1669706231292, [80, 9, 23], [1], 9.948446012365846
80, 67.03725126029036, 334, 686, 21, 1430, 0, 1669706302020, 1669706305537, [90, 8, 23], [-1], 16.576966187015422
80, 76.99388047029018, 384, 629, 28, 1421, 0, 1669706365637, 1669706387468, [80, 8, 23], [0], 17.781496644408815
80, 70.51888855636761, 303, 565, 22, 1329, 0, 1669706449726, 1669706452002, [80, 8, 24], [0], 19.84211833324919
90, 31.631774826357287, 673, 1141, 23, 4200, 0, 1669706540806, 1669706554576, [80, 10, 24], [1], 4.12624247669675
100, 72.63761231279727, 354, 701, 20, 1268, 0, 1669706630510, 1669706632730, [90, 9, 24], [1], 17.155789398393313
110, 36.28692653812509, 681, 1426, 27, 2916, 0, 1669706710680, 1669706724052, [100, 10, 24], [1], 4.371918860015071
100, 56.879764547836295, 432, 825, 22, 1715, 0, 1669706795986, 1669706799996, [110, 8, 23], [-1], 11.139789374821053
100, 34.32470822458383, 561, 1026, 16, 5513, 0, 1669706880084, 1669706901474, [100, 8, 23], [0], 5.248426334034225
90, 83.3622211548433, 343, 661, 31, 1054, 1, 1669706990049, 1669706991901, [100, 8, 24], [-1], 20.502267868874398
80, 74.52113799763656, 321, 593, 14, 1397, 0, 1669707068614, 1669707070291, [90, 9, 24], [-1], 19.85112892851267
70, 54.12974169757699, 396, 816, 20, 1772, 0, 1669707142359, 1669707164153, [80, 9, 24], [-1], 11.27702952032854
80, 60.43638198095603, 355, 610, 28, 1712, 0, 1669707255507, 1669707257581, [70, 10, 24], [1], 14.885808369693605
80, 59.23364201199347, 404, 761, 10, 1809, 1, 1669707339848, 1669707341788, [80, 8, 24], [0], 12.459748004205608
80, 69.39631998040302, 417, 832, 26, 1503, 0, 1669707402516, 1669707428483, [80, 8, 24], [0], 13.879263996080605
80, 79.23115649265043, 442, 735, 24, 1797, 10, 1669707550836, 1669707552803, [80, 9, 24], [0], 15.82723861219545
70, 65.19687253632353, 399, 754, 33, 1416, 0, 1669707625305, 1669707627896, [80, 9, 24], [-1], 13.871675007728406
80, 61.94564080372252, 272, 547, 28, 1611, 0, 1669707700683, 1669707702763, [70, 8, 24], [1], 18.94362104089374
80, 59.09063616606424, 297, 601, 13, 1674, 0, 1669707764175, 1669707768234, [80, 8, 24], [0], 16.514990543897216
80, 46.6849838774178, 450, 1032, 28, 2520, 1, 1669707848324, 1669707855265, [80, 8, 24], [0], 8.242405345589301
80, 87.80832228835911, 240, 419, 14, 1054, 0, 1669707919098, 1669707920822, [80, 8, 24], [0], 31.837680307599385
80, 51.34071126547006, 519, 910, 36, 1966, 0, 1669707988875, 1669707992642, [80, 9, 24], [0], 8.596904096696258
80, 45.47970127349497, 580, 1039, 22, 2130, 2, 1669708075144, 1669708078750, [80, 8, 24], [0], 6.769827519126968
90, 61.07148432400506, 344, 747, 19, 1712, 0, 1669708168662, 1669708172139, [80, 8, 24], [1], 14.383298239285224
80, 89.51648191418022, 193, 345, 18, 908, 0, 1669708242293, 1669708244498, [90, 8, 24], [-1], 40.07004561959723
70, 63.17280840706732, 279, 558, 18, 1453, 0, 1669708334484, 1669708336329, [80, 9, 24], [-1], 18.868819715372556
60, 91.08281223345034, 355, 579, 19, 1022, 0, 1669708405576, 1669708406967, [70, 8, 24], [-1], 22.782094105415293
60, 66.28394008404743, 335, 616, 16, 1421, 0, 1669708469992, 1669708471194, [60, 9, 24], [0], 16.9437474652473
60, 92.85691407809725, 219, 399, 15, 929, 0, 1669708530223, 1669708531514, [60, 9, 24], [0], 36.414476109057745
70, 73.25267400773774, 402, 532, 37, 1372, 0, 1669708621519, 1669708623318, [60, 8, 24], [1], 17.115110749471434
70, 52.64743149661066, 378, 825, 23, 1721, 0, 1669708705229, 1669708708007, [70, 9, 24], [0], 11.263892061748107
60, 58.15821065123184, 396, 730, 14, 1705, 0, 1669708782573, 1669708785943, [70, 8, 24], [-1], 12.566596942789939
50, 90.84820790213908, 301, 472, 25, 1024, 0, 1669708855308, 1669708857093, [60, 9, 24], [-1], 27.102687321640534
