90, 80.97923203902354, 265, 502, 17, 1179, 0, 1669854634762, 1669854638549, [100, 9, 29], [-1], 25.92164918022521
80, 118.11325826642504, 118, 245, 8, 533, 0, 1669854685240, 1669854686851, [90, 11, 29], [-1], 82.36628888872039
90, 76.13962381804552, 271, 559, 16, 1106, 0, 1669854737634, 1669854740172, [80, 11, 28], [1], 23.170914126002895
100, 96.843523823778, 230, 423, 15, 835, 0, 1669854808337, 1669854809791, [90, 12, 28], [1], 36.054923240423676
100, 89.98151993581993, 204, 378, 18, 865, 0, 1669854842061, 1669854845466, [100, 10, 28], [0], 37.68070349071186
90, 83.95373651461033, 363, 617, 29, 1288, 1, 1669854914416, 1669854916606, [100, 9, 28], [-1], 20.288481516338884
90, 91.6433591265355, 169, 354, 12, 984, 0, 1669854950790, 1669854952663, [90, 10, 27], [0], 44.48706753715316
80, 98.9778531092957, 226, 415, 10, 889, 0, 1669855000605, 1669855002561, [90, 9, 26], [-1], 37.52003529541156
90, 84.72485942149244, 200, 413, 18, 966, 0, 1669855051186, 1669855053200, [80, 10, 26], [1], 34.92368483985673
100, 122.88893218376089, 132, 276, 14, 657, 0, 1669855099325, 1669855101013, [90, 10, 27], [1], 76.42346528840851
90, 46.430228301111, 266, 324, 8, 8570, 4, 1669855187268, 1669855209223, [100, 10, 27], [-1], 16.72558656380079
90, 110.38795241518183, 160, 293, 11, 736, 0, 1669855240796, 1669855243234, [90, 9, 27], [0], 59.157530769122104
80, 112.48828934086505, 204, 331, 21, 802, 0, 1669855309968, 1669855311030, [90, 8, 27], [-1], 49.03587155225154
80, 107.80414479536077, 149, 324, 13, 716, 0, 1669855343520, 1669855344885, [80, 8, 27], [0], 58.58920912791346
90, 81.17020284751827, 274, 493, 19, 1049, 0, 1669855393274, 1669855396172, [80, 9, 28], [1], 25.54128472231538
100, 124.47219272573076, 202, 339, 37, 526, 0, 1669855445003, 1669855446525, [90, 10, 27], [1], 54.25989220825229
110, 83.79161186294888, 261, 471, 12, 929, 0, 1669855495052, 1669855496975, [100, 13, 28], [1], 27.65399731450458
100, 96.29044858543638, 260, 458, 13, 827, 0, 1669855545176, 1669855546971, [110, 11, 26], [-1], 32.13966908726181
