90, 96.55798322387031, 191, 379, 15, 878, 0, 1669828878692, 1669828880840, [100, 8, 26], [-1], 42.238837805717544
100, 137.48189728807694, 150, 212, 21, 422, 1, 1669828947005, 1669828948050, [90, 10, 25], [1], 84.65634069462865
110, 97.48662442602863, 326, 582, 24, 1012, 0, 1669828995492, 1669828999439, [100, 10, 26], [1], 25.84481029322074
100, 90.41451186497507, 301, 458, 15, 1039, 0, 1669829067842, 1669829069457, [110, 10, 25], [-1], 27.20051500149671
110, 117.30830713198426, 183, 312, 11, 635, 0, 1669829115605, 1669829119226, [100, 9, 25], [1], 56.18213943102695
110, 80.46595507815707, 244, 451, 15, 1211, 8, 1669829172289, 1669829174342, [110, 10, 26], [0], 28.19409778491838
100, 83.83563971502988, 184, 354, 8, 1115, 0, 1669829224252, 1669829226160, [110, 9, 25], [-1], 38.45671546561004
90, 114.3689451803335, 186, 336, 13, 652, 0, 1669829273620, 1669829275432, [100, 10, 26], [-1], 52.94858573163588
80, 78.7194331863437, 165, 318, 15, 1483, 0, 1669829345531, 1669829347492, [90, 10, 26], [-1], 40.24510899097326
80, 98.74878363963373, 140, 290, 14, 881, 0, 1669829379387, 1669829381467, [80, 9, 26], [0], 58.08751978801984
70, 74.32700814362738, 338, 564, 23, 1206, 0, 1669829431284, 1669829433831, [80, 10, 26], [-1], 19.396400872554114
60, 104.26685268367677, 332, 469, 26, 693, 0, 1669829481766, 1669829483126, [70, 10, 26], [-1], 29.011366912542226
60, 72.35614493902668, 234, 371, 23, 4804, 0, 1669829555272, 1669829556902, [60, 11, 26], [0], 27.68023907384341
70, 113.88410915229512, 225, 384, 20, 728, 0, 1669829604432, 1669829606335, [60, 8, 26], [1], 44.34739452970994
60, 39.612042928243454, 530, 649, 21, 5350, 4, 1669829695430, 1669829698212, [70, 10, 26], [-1], 7.152770481806331
50, 99.74572270362606, 111, 222, 10, 676, 7, 1669829765321, 1669829766900, [60, 9, 26], [-1], 74.88417620392346
50, 105.57861187003603, 181, 301, 23, 755, 0, 1669829819175, 1669829820461, [50, 8, 26], [0], 51.501761887822454
40, 81.29298540619439, 362, 568, 28, 1205, 1, 1669829889708, 1669829891261, [50, 8, 25], [-1], 20.161950745583923
30, 111.27621501020676, 199, 326, 8, 590, 0, 1669829938034, 1669829939629, [40, 9, 26], [-1], 49.5883311097178
30, 115.09735956363745, 170, 257, 25, 662, 0, 1669829989955, 1669829992463, [30, 11, 26], [0], 61.41801470845115
30, 132.6413077851584, 131, 219, 8, 462, 0, 1669830023580, 1669830025080, [30, 9, 26], [0], 89.26063780966244
20, 115.68867876528782, 147, 258, 16, 531, 0, 1669830071491, 1669830073084, [30, 10, 26], [-1], 68.37392362014646
20, 122.43419299874793, 151, 250, 8, 530, 0, 1669830103865, 1669830105755, [20, 10, 26], [0], 71.68278278615217
20, 125.72462185989502, 117, 223, 10, 502, 0, 1669830136457, 1669830138023, [20, 10, 26], [0], 90.97295358892548
20, 141.15911282011265, 129, 220, 11, 393, 0, 1669830189071, 1669830190160, [20, 10, 26], [0], 95.89613642670697
20, 95.88741583085714, 279, 300, 16, 820, 0, 1669830242503, 1669830244119, [20, 10, 26], [0], 33.858550787732035
20, 161.08142955317084, 97, 149, 20, 237, 0, 1669830274817, 1669830276017, [20, 9, 26], [0], 149.98270908116464
20, 130.1059691121884, 142, 238, 16, 416, 0, 1669830306922, 1669830308219, [20, 10, 26], [0], 80.71089895297047
20, 136.54100159955604, 93, 168, 8, 327, 0, 1669830339460, 1669830340537, [20, 10, 26], [0], 126.42685333292225
20, 130.87475023610963, 189, 304, 20, 562, 0, 1669830371383, 1669830372863, [20, 10, 26], [0], 61.7333727528819
20, 127.78897272608236, 157, 245, 8, 409, 0, 1669830405137, 1669830406758, [20, 9, 26], [0], 73.18956055331178
10, 134.74719099280938, 134, 235, 8, 391, 0, 1669830453490, 1669830454701, [20, 10, 25], [-1], 87.38468935979856
10, 138.58903826704469, 126, 186, 16, 244, 0, 1669830484929, 1669830486336, [10, 14, 26], [0], 100.42683932394543
10, 152.12986487755205, 35, 74, 5, 248, 0, 1669830533036, 1669830534082, [10, 13, 26], [-1], 355.44360952699077
20, 108.9687518905198, 252, 358, 22, 516, 1, 1669830600723, 1669830602471, [10, 9, 26], [1], 39.88607316636888
10, 160.39311517061122, 41, 82, 3, 213, 0, 1669830648126, 1669830649196, [20, 12, 28], [-1], 326.00226660693335
10, 160.23137045519584, 51, 104, 4, 208, 0, 1669830693834, 1669830715393, [10, 10, 28], [-1], 260.11586112856463
20, 102.6381678187146, 162, 223, 10, 746, 0, 1669830781614, 1669830783425, [10, 9, 28], [1], 58.91972894300495
20, 140.5593333145103, 103, 171, 12, 439, 0, 1669830813696, 1669830815569, [20, 10, 27], [0], 120.54831330575497
10, 124.06936998183885, 148, 210, 8, 595, 0, 1669830862592, 1669830863736, [20, 10, 27], [-1], 77.34998128543569
20, 145.08213985764482, 152, 266, 13, 442, 0, 1669830911070, 1669830912162, [10, 15, 27], [1], 82.99893584533456
10, 130.78787083305775, 198, 268, 9, 490, 0, 1669830977792, 1669830979102, [20, 12, 28], [-1], 61.69239190238574
10, 145.16090669214546, 90, 161, 8, 290, 0, 1669831009473, 1669831010978, [10, 13, 28], [0], 139.3098912592567
10, 122.83609135896477, 222, 340, 26, 495, 3, 1669831077210, 1669831078699, [10, 11, 29], [-1], 50.01469517873157
10, 152.15020645951802, 116, 173, 12, 246, 0, 1669831124015, 1669831125215, [10, 11, 28], [-1], 119.4271636259953
10, 129.3338467376504, 119, 164, 18, 390, 0, 1669831171225, 1669831172597, [10, 11, 28], [-1], 101.04206776378936
10, 134.5716722545573, 123, 196, 5, 304, 0, 1669831238746, 1669831240156, [10, 11, 28], [-1], 97.79918041755617
10, 128.7689161940174, 94, 178, 7, 378, 0, 1669831289080, 1669831291068, [10, 10, 28], [-1], 116.21743338810234
10, 142.31263015415252, 82, 137, 10, 298, 0, 1669831336620, 1669831337744, [10, 11, 28], [-1], 153.0243334990887
20, 129.54643074543714, 157, 263, 10, 517, 0, 1669831384098, 1669831385525, [10, 12, 28], [1], 72.69721141719255
10, 107.6540250937148, 210, 331, 16, 656, 0, 1669831433194, 1669831434306, [20, 12, 28], [-1], 45.96670584701742
10, 148.60548153003214, 124, 193, 19, 266, 0, 1669831464279, 1669831465769, [10, 14, 28], [0], 107.84142346156177
10, 142.3291785256497, 50, 88, 4, 320, 0, 1669831511967, 1669831513106, [10, 13, 28], [-1], 247.0992682736974
20, 107.4389567858072, 290, 400, 26, 575, 0, 1669831561251, 1669831562630, [10, 10, 28], [1], 34.4355630723741
10, 135.33344193539517, 124, 178, 12, 331, 0, 1669831608345, 1669831609803, [20, 12, 28], [-1], 100.39572843872044
10, 138.34792475364074, 168, 228, 17, 315, 0, 1669831661519, 1669831662750, [10, 12, 29], [0], 76.85995819646708
10, 128.39524925013444, 141, 246, 4, 395, 0, 1669831694191, 1669831695342, [10, 10, 29], [0], 79.25632669761386
10, 140.26574608544527, 198, 309, 15, 441, 0, 1669831761682, 1669831763060, [10, 11, 28], [-1], 63.69924890347196
10, 162.8196912634929, 92, 157, 11, 270, 0, 1669831807998, 1669831809104, [10, 11, 28], [-1], 155.06637263189796
10, 126.64920320453203, 126, 221, 11, 429, 0, 1669831854706, 1669831856431, [10, 11, 28], [-1], 87.34427807209106
10, 159.13484189004754, 67, 117, 12, 236, 0, 1669831901539, 1669831902681, [10, 13, 29], [-1], 206.66862583123054
10, 127.91435663580833, 115, 194, 11, 347, 0, 1669831948964, 1669831950225, [10, 9, 28], [-1], 97.79385063899718
10, 142.41762890766606, 65, 112, 14, 289, 0, 1669831996395, 1669831997560, [10, 12, 27], [-1], 191.42154423073393
10, 82.73459098992217, 229, 245, 6, 4542, 5, 1669832084054, 1669832085375, [10, 11, 27], [-1], 35.630745473696024
10, 124.21122207952712, 126, 216, 3, 423, 0, 1669832133023, 1669832134085, [10, 9, 28], [-1], 86.25779311078273
10, 158.00245458591752, 78, 129, 7, 206, 0, 1669832179011, 1669832180057, [10, 11, 27], [-1], 179.1411049726956
10, 128.9072239242263, 153, 271, 5, 591, 0, 1669832228083, 1669832229138, [10, 10, 27], [-1], 72.9938980318382
10, 137.03457602576333, 108, 183, 14, 371, 0, 1669832274499, 1669832276197, [10, 11, 27], [-1], 111.4102244111897
10, 159.39885352631444, 97, 160, 7, 245, 0, 1669832320984, 1669832322245, [10, 9, 26], [-1], 145.43691015174673
10, 142.5268039222744, 135, 243, 12, 399, 0, 1669832368248, 1669832369371, [10, 11, 27], [-1], 91.01328475241023
10, 96.51536846765642, 165, 241, 4, 966, 2, 1669832437700, 1669832438770, [10, 11, 28], [-1], 53.56013788438203
10, 166.5547719968407, 44, 92, 3, 131, 0, 1669832483424, 1669832484507, [10, 10, 28], [-1], 310.7365149194789
10, 147.26124089234327, 77, 103, 6, 239, 0, 1669832529848, 1669832531436, [10, 9, 28], [-1], 179.14992809287503
20, 152.0236972083798, 85, 121, 22, 252, 0, 1669832576955, 1669832578002, [10, 12, 28], [1], 164.88470413056376
10, 131.15724341678623, 167, 261, 23, 391, 0, 1669832624662, 1669832625994, [20, 12, 28], [-1], 70.59055081635425
20, 112.17922139291868, 179, 154, 22, 783, 0, 1669832672759, 1669832694175, [10, 15, 29], [1], 64.47081689248199
